N,Container capacities,Available containers,Number of periods,Alpha,Returnable?,Initial inventory,,,,,,,,
169,747,952,460,840,365,0,0,413,0,608,0,0,17,1021
170,520,242,205,118,251,0,407,286,186,120,48,0,385,73
171,3040,2813,3180,2546,0,14466,1278,2944,2559,2984,2726,7998,2750,1280
172,449,177,245,103,122,4,365,206,291,282,111,0,179,0
173,130,49,55,0,51,0,204,49,54,67,61,0,162,61
174,3140,1072,1097,750,0,0,4331,1169,1223,1154,1185,4,3629,1051
175,911,269,345,1190,385,0,0,842,485,1011,363,0,439,647
176,559,237,187,0,108,2,431,369,225,169,0,2,384,0
177,3342,2593,2141,3003,675,11564,0,2553,2034,0,3793,6892,5027,1925
178,0,260,233,263,227,0,183,46,236,213,277,3,19,78
179,174,0,61,60,49,0,189,51,38,69,64,0,235,52
180,0,1204,1075,1207,1332,0,2745,1075,1353,1275,1151,8,3074,0
181,930,417,656,233,324,0,0,436,628,772,588,0,1834,318
182,446,135,78,148,86,4,459,241,180,163,466,0,567,64
183,3235,2570,2860,2623,1836,8457,3111,2314,2158,3283,1922,3947,4385,1555
184,212,337,280,56,228,3,250,151,207,79,316,1,575,0
185,240,62,58,47,67,0,203,67,59,68,70,0,198,65
186,3088,1065,1047,1107,1378,1,3976,1112,740,638,874,0,2994,1069
187,889,582,151,928,496,0,0,268,719,1154,302,0,1977,466
188,455,424,233,177,214,0,517,168,238,135,185,2,497,276
189,0,1348,3357,3040,3323,4869,5166,1256,3510,3065,2845,556,2454,1964
190,536,245,388,350,0,0,492,263,270,67,174,0,281,283
191,171,60,70,65,60,0,200,58,74,54,66,0,154,0
192,5489,1066,1190,1089,1174,6,2603,1154,875,841,1650,0,3793,1093
193,1832,1253,243,996,0,0,390,236,467,1452,518,0,567,468
194,328,87,230,156,110,0,539,200,219,142,203,2,463,200
195,3503,0,2661,3384,3092,7739,3659,3354,2516,3365,1766,0,4827,1664
196,340,221,76,344,161,0,0,234,300,488,238,0,267,128
197,0,45,62,80,47,0,165,56,65,61,46,0,129,65
198,2022,1219,610,0,1146,6,2624,997,1303,0,1049,13,3195,999
199,1966,1030,254,525,465,0,0,43,1041,666,624,0,690,92
200,469,3,213,198,223,0,441,120,312,118,104,1,496,0
201,3047,2225,0,2704,3539,4164,3531,1496,2850,2879,3539,11161,7037,2013
202,440,172,301,333,48,0,0,0,261,0,234,0,0,259
203,217,73,65,79,52,0,206,63,38,67,64,0,170,51
204,3667,893,925,991,1383,0,2019,1101,816,831,1392,3,3154,1176
205,0,52,618,0,457,0,782,470,274,0,186,0,0,742
206,472,276,163,158,276,0,455,236,0,120,0,1,452,142
207,2492,2146,3225,2981,2101,0,2759,0,1873,1924,0,5265,1882,2085
208,0,278,368,190,276,6,144,147,206,49,223,0,25,225
209,139,55,55,0,52,0,226,67,46,53,58,0,219,65
210,3128,1249,1431,1121,1398,0,3355,1092,926,0,0,0,2289,0
211,1824,0,440,1557,700,0,1087,0,167,0,258,0,0,0
212,441,148,0,169,72,2,458,211,176,139,139,2,376,195
213,0,139,2114,2349,2285,0,0,1483,3471,2622,3066,8983,3992,1183
214,572,292,376,304,116,0,0,243,221,293,274,0,305,210
215,162,59,59,0,57,0,232,57,35,53,66,0,161,0
216,2216,1080,855,0,1133,0,2906,1039,1552,1145,1237,0,4617,1002
217,950,766,352,377,357,0,1245,243,765,1418,38,0,1661,856
218,357,284,239,128,13,0,425,218,217,125,145,3,444,250
219,4701,2083,2400,2761,0,8765,5866,2706,2694,3338,2640,4196,4403,1127
220,306,107,297,71,214,0,116,133,0,351,200,2,205,336
221,172,0,52,61,53,0,205,64,60,69,53,0,210,59
222,3474,1199,986,0,1341,6,3309,0,1571,1312,0,3,3581,1054
223,1510,1150,436,0,750,0,0,311,364,1034,363,0,1847,620
224,399,309,326,98,384,0,545,349,116,151,273,2,516,77
225,5687,1527,2642,0,1396,6775,3643,2808,3372,0,2965,1454,1831,3238
226,323,272,186,232,168,0,288,146,286,0,237,1,450,214
227,223,44,55,0,56,0,168,59,31,80,49,0,103,0
228,2351,1006,1067,1205,1131,0,4067,992,1192,853,1530,0,2949,993
229,1971,156,709,0,576,0,654,0,569,699,804,0,1445,0
230,0,87,0,120,19,1,411,287,215,127,301,2,489,177
231,4334,2283,3088,2035,0,13011,604,0,2581,2441,0,11113,4109,3699
232,0,0,225,209,173,0,383,335,336,66,0,4,254,280
233,189,38,43,76,60,0,169,0,51,54,55,0,231,0
234,3868,911,1170,1026,1092,0,2895,0,1159,0,1475,6,2066,1118
235,379,232,227,0,440,0,942,905,276,0,261,0,0,961
236,468,61,202,162,195,2,394,111,241,114,357,4,422,219
237,0,2209,2510,2585,3686,5106,1996,1328,2341,1996,2531,7861,2487,1128
238,335,265,257,0,198,2,479,215,234,167,108,6,420,0
239,138,59,63,50,57,0,156,54,63,58,45,0,182,62
240,3574,1025,878,897,1085,8,2443,1113,772,1117,1043,0,2636,1181
241,133,940,944,123,518,0,0,0,685,779,556,0,665,0
242,378,249,197,124,194,0,0,274,262,164,369,2,428,152
243,1797,2315,0,2398,4733,10058,4019,1927,0,3137,0,1170,3637,2702
244,0,20,161,0,359,0,209,197,201,452,184,0,191,87
245,0,62,50,66,52,0,181,72,59,62,69,0,204,52
246,0,1109,1136,1276,1201,5,1638,1071,874,1125,1165,0,2286,1061
247,1585,356,469,873,59,0,49,560,775,0,462,0,577,480
248,471,324,195,161,360,1,0,181,179,139,438,0,271,0
249,4687,3340,0,2890,1861,4181,7482,1771,2024,2817,801,9340,3898,2388
250,102,461,173,291,34,2,0,214,174,563,143,0,187,103
251,155,50,36,57,66,0,224,55,37,69,46,0,165,58
252,0,1073,926,0,1244,5,2944,1019,941,1437,1473,14,2676,953
253,483,564,0,818,191,0,2116,960,601,190,0,0,663,962
254,480,243,151,167,361,2,482,216,247,0,0,2,456,109
255,4877,2761,2934,2690,1380,11458,4726,0,3097,2565,1287,9080,3188,1997
256,373,0,105,183,0,4,439,239,333,87,293,1,223,180
257,213,64,50,76,48,0,190,56,51,0,66,0,211,54
258,3324,1011,1199,1239,882,0,3167,1063,744,1115,0,5,3043,1109
259,677,0,1069,1336,289,0,141,279,643,0,483,0,0,513
260,413,159,64,164,246,1,452,261,235,141,0,0,520,0
261,1448,4287,2958,3052,2209,9876,4863,2099,0,2498,0,6100,4234,0
262,524,306,239,307,157,3,0,252,206,182,193,0,504,86
263,207,0,48,88,58,0,180,62,58,65,72,0,134,64
264,2818,0,878,1025,1206,3,2326,1104,0,917,765,18,2536,995
265,945,0,382,1661,495,0,2092,406,368,89,291,0,811,742
266,297,148,271,169,191,3,430,0,332,163,148,0,459,191
267,3686,2460,2412,2119,2528,7205,6924,3071,2465,0,3790,4094,4224,2336
268,395,261,106,190,0,2,430,391,101,233,177,2,411,209
269,212,0,0,0,63,0,169,64,0,53,71,0,0,57
270,3031,1033,813,0,1294,0,3784,1031,836,1289,1322,1,3163,1006
271,1180,0,667,613,60,0,2246,0,0,871,585,0,553,680
272,539,280,222,179,361,4,524,354,259,152,0,0,467,32
273,0,0,0,2312,2629,0,3270,2073,3077,2485,2237,1500,4940,2244
274,596,215,136,392,103,0,361,219,87,304,163,4,330,253
275,182,53,38,0,60,0,171,0,50,96,58,0,184,79
276,2979,1076,1301,0,1383,0,0,0,1055,0,1152,0,3031,1095
277,1777,1421,890,864,708,0,1016,0,0,0,0,0,461,1066
278,418,223,247,149,125,0,479,323,194,126,244,2,556,128
279,4900,2384,3410,3023,4070,7018,6397,935,2622,3227,2087,9117,7123,1344
280,353,309,296,242,207,1,0,263,310,150,330,3,79,292
281,185,47,61,68,55,0,148,46,49,64,67,0,0,59
282,3801,1189,1022,934,1245,2,2517,1063,1226,769,964,0,2988,1175
283,2126,606,726,2160,157,0,50,29,469,829,691,0,51,1398
284,576,180,118,0,102,4,530,259,246,188,137,0,470,189
285,4299,2162,2652,2148,631,9203,5278,744,3102,2995,4239,8382,2893,2815
286,66,110,145,150,105,0,416,330,279,183,250,2,450,170
287,135,58,31,40,60,0,200,62,52,64,53,0,192,61
288,3346,1052,1194,920,1295,0,2383,1139,1021,0,1289,6,3550,865
289,672,0,768,925,971,0,1457,0,541,378,813,0,229,5
290,0,69,197,138,203,1,516,169,225,154,214,0,551,141
291,3692,1503,0,2426,1993,6745,3369,2755,2434,2610,1911,5582,2060,2478
292,437,336,13,227,256,0,361,220,308,262,270,1,722,211
293,130,51,52,88,63,0,196,68,64,64,72,0,162,62
294,0,958,1128,1078,1240,0,3676,1106,1071,937,1111,0,2841,1192
295,1770,587,858,0,1061,0,0,859,486,713,394,0,469,1159
296,607,0,331,112,256,0,489,0,0,96,128,1,488,136
297,5024,2998,0,3393,0,4747,4079,0,3060,2603,0,4248,2212,1806
298,274,310,319,493,277,0,232,224,281,205,0,3,475,138
299,134,57,53,65,57,0,193,47,51,62,62,0,184,55
300,3643,1067,1509,1261,1173,1,2900,1097,1546,1081,0,14,3723,965
301,1227,295,365,0,440,0,1111,649,679,0,0,0,547,750
302,434,113,250,191,253,0,511,406,224,101,251,3,455,318
303,3934,3527,3427,0,2081,5952,5127,0,2667,2568,4177,8284,4373,1722
304,481,333,339,0,232,0,390,325,105,58,0,0,208,183
305,165,47,57,75,38,0,0,63,45,65,54,0,157,67
306,2905,1031,1050,978,900,4,3410,921,1530,959,1021,0,3131,0
307,1237,541,219,603,514,0,520,727,428,955,386,0,927,398
308,582,316,310,146,166,1,475,195,175,121,174,1,486,89
309,3494,1780,2248,3234,1263,8154,4491,1682,3030,0,2938,4941,2932,1834
310,386,78,197,11,197,0,236,285,210,308,0,0,380,218
311,161,65,57,78,58,0,0,67,64,73,57,0,230,67
312,3131,1072,999,1126,1149,2,2915,996,0,766,0,0,5035,1158
313,0,1603,566,910,696,0,425,1282,546,36,384,0,641,0
314,383,223,0,149,330,3,367,154,141,185,216,0,531,184
315,3225,1304,3286,2502,3233,8505,7613,2806,2769,2513,2113,9164,2561,2281
316,0,182,280,62,90,3,356,253,431,419,82,1,34,0
317,216,59,75,43,0,0,191,63,51,0,0,0,0,57
318,4633,1336,640,1047,1325,1,1928,1171,1109,889,1053,0,1922,1023
319,1160,598,751,53,638,0,0,556,899,242,412,0,1270,698
320,453,324,93,142,276,0,500,207,311,0,50,2,419,182
321,4198,2295,0,2173,2428,9421,2667,3504,1155,2424,3160,9178,0,1803
322,509,306,262,120,162,0,0,192,408,281,287,7,0,104
323,162,54,29,52,63,0,146,65,34,74,56,0,170,55
324,3389,1026,1189,1072,1281,5,3749,1104,853,993,1198,3,3189,1033
325,0,379,827,963,551,0,990,753,442,650,162,0,1019,496
326,343,230,69,133,165,1,498,249,183,152,240,0,486,182
327,5109,1527,0,3290,2157,0,5260,2039,2478,2473,2241,8370,4336,0
328,0,343,162,221,230,0,232,223,319,136,130,0,243,214
329,162,51,51,0,0,0,153,61,38,72,47,0,150,55
330,2644,1035,652,872,1318,0,2743,991,916,997,1059,5,4716,1001
331,1360,0,334,1306,484,0,0,1036,0,854,315,0,0,0
332,418,216,213,111,530,1,526,77,160,107,207,3,368,197
333,5356,1185,2969,2627,3553,7361,6291,2236,3186,2562,2168,5054,5328,1460
334,0,134,194,0,213,0,418,306,168,348,0,0,178,164
335,232,46,63,49,51,0,131,57,96,59,53,0,126,63
336,0,987,1250,1108,1320,0,0,1154,999,881,1295,0,0,1092
337,2324,856,1005,2074,337,0,2337,638,948,488,0,0,123,595
338,483,288,204,127,203,2,0,118,192,0,289,0,453,130
339,0,2408,3010,2857,0,13417,2246,2665,2618,2423,3141,7797,2068,1365
340,582,229,200,243,249,0,162,114,0,151,126,0,173,82
341,0,54,60,38,49,0,210,75,0,51,58,0,188,54
342,3585,953,0,682,0,0,4200,1150,1182,1262,1282,3,2755,0
343,810,1083,542,997,882,0,1246,778,917,0,594,0,395,0
344,0,211,259,183,301,1,386,103,158,149,0,3,485,184
345,2674,1831,2983,3628,2312,5283,3321,2311,3603,2848,3462,3320,4369,3216
346,0,191,161,1,246,1,0,402,325,254,228,6,0,252
347,203,63,43,49,57,0,148,60,0,48,0,0,226,61
348,2666,0,1078,1347,957,13,3311,1157,1331,993,876,0,3581,1102
349,1532,781,755,705,0,0,1275,1107,733,1391,446,0,2136,689
350,410,117,206,124,6,2,539,290,156,126,311,0,484,10
351,0,0,0,2354,2244,8632,3529,2092,2956,2430,2661,3009,592,2573
352,518,220,39,33,110,5,410,186,293,190,178,0,497,216
353,200,65,50,66,57,0,185,47,61,65,60,0,224,47
354,1735,1140,754,1219,1153,8,5932,0,1189,1106,1258,2,4327,1267
355,1630,556,441,1023,307,0,0,773,796,861,959,0,1496,24
356,541,48,100,112,191,0,551,359,278,163,162,2,469,420
357,5058,0,3739,0,3479,6247,2335,1556,2379,2831,2350,6100,3613,2000
358,224,232,233,245,0,0,569,169,413,448,0,1,292,273
359,152,60,0,66,0,0,163,54,0,61,56,0,181,58
360,2503,1132,1367,1493,1260,0,2950,1022,638,748,1317,6,3543,0
361,883,832,487,907,116,0,839,0,461,0,492,0,1100,1017
362,458,0,245,114,125,1,474,38,225,151,275,2,440,253
363,3318,1555,3121,2899,3950,44,3672,2029,3474,3175,2351,0,5508,1718
364,505,275,68,150,183,0,462,93,291,198,217,3,327,243
365,0,55,56,60,62,0,137,59,41,75,58,0,214,58
366,0,1199,909,740,0,0,4665,1188,0,1077,964,3,4010,1218
367,0,500,602,1024,783,0,1322,778,860,580,712,0,214,0
368,493,184,229,136,197,2,0,0,180,0,190,0,436,156
369,0,3129,2801,3059,3785,10519,4294,1655,3821,2506,699,5282,4990,2342
370,160,159,227,77,315,7,121,202,307,0,278,0,94,366
371,169,0,69,60,0,0,224,54,60,60,51,0,169,51
372,2748,1065,1253,1252,1416,0,2931,1071,1412,0,1422,7,3020,1032
373,382,237,463,985,0,0,4,526,0,822,625,0,356,210
374,460,198,190,153,330,4,472,195,171,0,320,2,417,0
375,624,1779,2886,2716,3470,7978,3874,1576,2759,3102,2722,0,5426,1969
376,0,0,172,251,0,0,376,276,141,24,153,0,130,0
377,200,71,78,62,0,0,177,62,36,34,52,0,0,61
378,3600,948,951,1145,1158,0,2630,1014,1460,1112,1459,12,2856,1210
379,1373,0,672,1148,114,0,1748,1515,174,127,114,0,1566,89
380,464,322,190,152,196,1,0,230,207,174,0,2,470,91
381,1306,2334,3910,3076,0,5687,4404,1450,2586,2219,0,6035,3690,1720
382,170,312,285,70,120,0,124,299,209,368,301,2,335,160
383,149,53,58,67,44,0,233,0,75,61,56,0,194,50
384,3179,1085,856,771,1060,0,3006,1047,1203,1024,1520,7,0,966
385,1549,0,637,675,626,0,2584,691,571,346,143,0,769,968
386,520,40,0,127,88,1,439,116,184,0,149,0,444,312
387,4698,2062,2889,3288,2914,5193,2400,2472,3147,2127,2340,2671,3637,2070
388,536,228,327,314,257,3,229,241,283,56,319,0,375,141
389,188,65,46,77,53,0,208,0,37,56,44,0,131,60
390,3657,980,1412,1253,1273,0,3344,1124,845,1037,1386,8,1252,946
391,1753,558,0,246,461,0,1185,329,950,1244,745,0,619,306
392,505,274,235,142,188,0,486,167,177,0,93,4,488,198
393,3008,2594,2518,2587,3247,8073,4147,2169,2487,2983,2941,0,4573,2820
394,584,149,313,189,272,0,389,196,258,211,229,0,193,0
395,188,75,77,55,55,0,138,0,55,52,0,0,166,60
396,0,1076,951,1101,1370,0,4111,957,1159,0,1018,7,3130,856
397,296,518,1200,292,297,0,2124,395,671,262,705,0,1042,948
398,412,364,186,158,478,1,477,261,178,142,195,1,453,41
399,3363,604,2297,2318,3585,5838,6103,1431,3676,2745,3136,6915,5944,1723
400,24,67,207,128,343,0,373,124,0,382,124,0,355,27
401,205,54,56,51,70,0,198,70,57,62,53,0,0,77
402,0,1064,1084,868,1086,2,0,1198,1037,1353,1449,8,3440,1025
403,162,1,532,0,241,0,3025,210,398,0,360,0,352,91
404,291,130,147,116,310,1,585,38,367,0,196,0,413,130
405,2138,2571,3156,3385,1930,8126,3727,2080,3286,2206,3454,9980,4563,2742
406,499,0,265,241,275,2,181,355,255,244,86,9,285,247
407,195,58,51,55,43,0,183,60,61,50,41,0,183,60
408,2836,1060,1126,955,1240,0,3138,1113,1144,923,1050,7,3906,1279
409,1843,727,344,249,629,0,0,718,331,139,674,0,479,501
410,419,119,289,130,244,3,404,257,123,113,189,0,504,60
411,5208,3198,2338,3618,675,0,6281,2158,2264,2403,2234,0,2562,879
412,353,265,178,65,0,2,302,181,233,356,142,0,299,109
413,165,57,0,47,62,0,138,53,48,74,54,0,186,59
414,3478,1046,1171,1119,1039,0,821,1049,0,1078,1436,0,3647,1051
415,1183,144,479,916,326,0,238,732,0,1225,711,0,518,0
416,498,204,244,133,109,1,427,180,246,161,0,2,535,67
417,3974,1479,3696,2656,3712,13061,2937,2325,1927,2491,2958,9266,4646,0
418,310,231,222,22,215,0,299,113,391,214,157,5,220,133
419,154,45,64,79,41,0,168,59,59,61,48,0,164,53
420,3022,1148,1009,712,1157,0,3889,905,1123,952,1268,0,2592,1156
421,0,685,365,212,465,0,1185,571,678,686,0,0,0,435
422,467,159,69,159,226,0,417,172,248,201,109,2,459,106
423,2382,1014,2117,3098,4649,2468,2482,2330,3340,2732,3539,6121,5402,3026
424,0,183,342,70,251,0,500,225,196,446,196,3,325,302
425,174,54,0,72,61,0,0,61,56,68,71,0,189,63
426,3055,1023,1035,1141,1053,10,3954,1023,928,1196,1237,0,4492,1073
427,0,0,0,471,835,0,0,500,334,0,290,0,1408,1093
428,518,369,183,127,112,0,620,260,61,108,252,1,560,112
429,5200,1479,0,2593,2740,0,4846,2831,2145,2430,3864,4261,2564,2526
430,227,222,250,403,173,0,269,172,191,188,203,1,412,209
431,217,54,41,0,40,0,198,66,46,0,46,0,232,56
432,4009,1119,1165,726,0,2,0,1194,1064,1080,1133,16,3818,969
433,1359,493,752,0,359,0,686,894,555,881,501,0,1779,0
434,404,242,0,166,171,5,0,62,173,114,178,1,403,128
435,5804,1374,2773,3582,3459,6388,3702,3156,0,2439,0,9374,4399,1886
436,276,313,191,174,212,2,509,266,271,77,188,1,359,115
437,122,60,61,62,46,0,184,0,66,78,57,0,219,0
438,2567,1144,1180,1252,0,4,0,1132,832,1058,1270,1,0,1245
439,841,407,445,1576,1173,0,0,239,357,365,803,0,37,931
440,486,268,205,145,0,0,505,82,0,119,209,1,359,69
441,3377,1104,3199,2735,2625,8738,3202,1969,2925,2755,0,0,1981,2786
442,461,147,208,263,46,0,433,285,216,265,176,5,365,257
443,181,57,72,57,56,0,201,52,49,65,50,0,209,62
444,4235,1056,1050,1238,1419,0,3639,1162,1029,732,1278,8,3290,1066
445,2601,0,725,941,342,0,1873,628,878,113,504,0,2148,309
446,405,270,208,176,245,2,469,100,269,135,372,1,474,47
447,4392,2767,2880,2080,1519,3763,5389,1482,2242,2718,0,0,5356,0
448,254,383,316,0,157,3,312,201,337,0,257,0,107,204
449,177,0,73,67,0,0,163,54,69,0,60,0,207,70
450,3136,1045,987,1097,1305,0,4318,1129,1292,1301,1030,4,3002,980
451,300,705,348,464,466,0,623,331,0,696,791,0,2099,708
452,0,146,211,146,241,4,480,237,0,137,277,0,568,119
453,1620,1993,4520,2980,3427,10359,4242,1835,3040,2049,1230,9315,3967,0
454,498,0,226,160,113,0,170,0,0,0,161,2,0,118
455,158,42,0,65,54,0,177,56,66,56,62,0,0,60
456,3718,1255,757,1029,1287,0,1563,1229,1021,861,1131,8,4161,1104
457,1363,915,740,1187,241,0,520,0,1250,1327,497,0,531,1217
458,502,57,227,0,545,0,0,289,133,129,424,2,449,253
459,2619,861,2514,3044,2632,3992,3942,1343,3814,2979,1895,4391,3482,2546
460,433,199,0,440,217,2,220,162,383,318,204,2,111,0
461,213,42,45,71,59,0,195,0,50,64,65,0,0,74
462,3131,1037,1051,986,1269,0,0,1154,1110,1326,0,0,3228,1014
463,1156,480,375,485,417,0,1751,0,450,0,635,0,0,280
464,441,263,0,106,130,0,404,152,154,155,420,2,382,434
465,3320,2112,2332,2857,3651,0,4899,1817,1822,2841,2184,12680,5554,2837
466,627,227,204,361,216,0,255,289,120,4,0,5,275,310
467,230,56,39,55,0,0,165,57,52,80,66,0,133,67
468,2488,1095,1143,1165,0,0,2075,0,1051,1155,0,7,3578,1124
469,1323,234,754,1785,905,0,766,1091,182,872,594,0,1647,377
470,423,200,135,138,29,3,467,135,165,0,260,0,390,231
471,4721,1732,3597,0,3762,6621,4294,2602,2715,2940,1107,7325,2620,2232
472,309,109,476,222,271,0,0,0,146,371,154,6,463,195
473,131,47,57,60,57,0,148,58,53,0,0,0,151,55
474,3145,1040,1131,0,1228,5,3270,1130,907,1185,1026,5,2291,0
475,0,1125,1112,21,1,0,63,126,606,910,895,0,415,1577
476,473,302,190,138,281,1,0,103,98,193,91,2,439,158
477,2970,3066,4189,2954,3879,12307,4653,1614,3327,2924,3466,0,5352,2698
478,182,87,216,22,63,2,86,0,376,188,0,0,408,201
479,142,54,57,59,72,0,181,0,41,44,64,0,0,58
480,3168,1008,1130,0,1111,7,3020,883,780,742,1054,0,3591,1105
481,806,0,651,99,346,0,1482,1234,542,0,664,0,1846,354
482,557,343,241,166,301,1,480,0,0,168,158,0,467,0
483,2407,2013,3240,2529,1475,12195,5595,0,2261,2927,1605,9138,6566,1682
484,200,250,205,0,75,3,218,182,53,256,105,0,324,200
485,179,59,47,78,62,0,166,64,53,46,47,0,183,59
486,4373,981,1103,1014,1176,0,3957,1179,1186,1186,1234,0,2175,1083
487,1951,590,0,177,513,0,0,0,722,962,783,0,0,545
488,469,272,241,120,249,3,0,108,240,102,187,0,521,105
489,6348,1481,3207,3152,2655,2687,3535,1878,2440,2584,2239,9086,5185,2762
490,400,331,0,289,184,3,551,331,315,96,121,2,489,147
491,150,0,54,72,39,0,209,62,68,59,63,0,206,60
492,3566,1177,767,0,1376,1,3428,1141,1032,1151,1506,4,3095,0
493,0,942,519,413,381,0,602,147,653,802,472,0,943,828
494,403,238,243,151,517,2,490,108,0,167,142,0,559,253
495,2462,1762,2817,3380,2157,4667,701,1731,3279,0,0,9192,6607,1634
496,469,166,277,0,208,0,584,201,379,0,239,0,23,134
497,187,63,48,81,51,0,168,62,42,45,64,0,168,54
498,3063,954,787,1626,1316,3,2481,1042,978,998,1366,0,2976,1022
499,2433,910,374,1097,450,0,1118,694,719,941,396,0,1031,210
500,0,195,176,0,362,4,522,126,275,122,0,2,505,223
501,3746,2768,0,2655,4148,9261,0,2656,0,2568,0,2580,2790,0
502,0,0,287,236,0,3,218,245,149,236,289,0,293,0
503,207,66,59,57,49,0,0,53,59,76,50,0,130,74
504,4061,1000,1145,1284,1277,1,0,1150,1386,1131,1046,8,3896,1053
505,1798,762,803,0,0,0,0,188,737,0,183,0,775,668
506,535,185,0,114,162,3,484,219,244,161,256,3,462,141
507,3603,1857,3909,2553,2420,5363,3653,2108,2406,2605,2642,12397,5093,1804
508,532,319,250,281,153,0,94,193,274,42,261,0,117,191
509,208,66,69,82,40,0,168,56,38,78,0,0,210,54
510,2122,1121,1233,1107,1248,1,4019,1111,1016,1261,1295,0,3561,926
511,1600,656,523,528,720,0,1210,55,174,704,295,0,1199,962
512,542,130,169,110,330,2,410,43,189,126,151,1,440,211
513,3573,2500,3255,2634,2698,9255,3183,1379,2443,0,2478,2978,1369,2724
514,691,260,442,280,258,2,526,123,297,48,368,1,116,200
515,160,54,67,54,54,0,165,53,52,68,61,0,212,0
516,3134,978,1111,956,1135,0,0,1089,0,1062,1059,2,0,0
517,1193,0,317,0,1022,0,1619,1310,350,1136,555,0,335,457
518,0,171,0,153,58,0,475,252,127,178,195,2,361,153
519,0,2849,1933,0,2731,7583,3681,2055,1841,0,0,0,4024,3698
520,31,198,0,0,0,3,246,151,237,150,165,5,344,312
521,176,63,46,58,42,0,157,63,55,0,51,0,199,44
522,0,912,1012,609,995,2,4766,1231,994,916,899,3,4029,1060
523,0,1998,441,1473,100,0,1609,913,409,1177,549,0,0,257
524,0,333,261,176,155,0,439,248,21,129,423,3,499,0
525,4978,2529,1926,3488,2112,0,4467,2423,2011,2914,2822,8657,4288,1394
526,425,184,148,243,133,3,140,142,382,174,216,0,174,160
527,0,59,0,57,56,0,208,63,47,64,44,0,190,45
528,2523,1146,1269,948,905,0,4293,1046,1184,1287,0,0,2143,0
529,32,24,769,647,440,0,1737,138,589,539,513,0,995,0
530,347,207,163,167,128,0,366,83,236,171,226,3,427,191
531,5242,1568,2657,2499,3607,5135,0,3742,4288,2128,5124,0,2726,3197
532,642,0,252,449,208,0,231,0,403,232,35,0,142,0
533,0,58,46,0,55,0,199,69,0,40,0,0,148,63
534,2801,1263,0,0,1027,4,2560,1082,1217,836,1104,6,0,1089
535,503,811,1042,360,655,0,338,743,406,474,155,0,896,696
536,345,121,171,112,250,1,423,275,189,144,197,1,507,173
537,3017,1979,1675,2485,1384,8673,0,3066,2485,2809,3917,6514,2019,1118
538,302,121,366,227,182,0,343,317,353,209,140,0,406,36
539,157,72,54,0,56,0,170,61,48,75,62,0,153,56
540,2865,1156,974,1380,1076,8,2704,1018,1004,0,1100,10,3747,1063
541,0,260,910,604,477,0,1378,0,373,670,815,0,1852,0
542,470,229,168,237,306,2,460,132,161,0,195,0,401,126
543,3528,2325,3602,0,2866,0,4117,1262,2448,2840,0,7872,3574,0
544,611,0,160,284,198,3,177,274,326,133,288,0,666,231
545,164,60,56,63,71,0,236,56,79,81,0,0,165,62
546,1298,1122,1392,964,1267,0,4232,1090,1009,968,1092,5,2638,1025
547,878,1252,0,0,594,0,0,908,779,348,0,0,0,817
548,347,258,238,164,373,1,513,216,147,156,326,0,568,204
549,0,1347,0,2908,3090,8368,5190,0,2096,1957,2058,6232,0,1741
550,0,147,327,191,98,2,584,157,248,254,300,0,385,154
551,169,61,52,53,40,0,191,51,52,79,65,0,132,54
552,3978,1015,1407,1011,1479,5,3336,1172,924,1107,1160,0,2863,975
553,411,981,0,956,658,0,1226,504,699,1512,568,0,1165,0
554,509,120,267,142,317,0,404,179,145,140,96,0,539,0
555,0,1701,2121,2824,2077,0,3888,0,2147,3196,0,6501,3642,2859
556,0,284,0,0,295,0,0,139,0,274,0,1,177,0
557,209,59,42,41,67,0,189,50,48,49,68,0,207,58
558,2438,1064,1482,1297,899,4,3815,1109,821,1409,1264,4,3450,1079
559,1437,277,983,824,399,0,1375,667,417,1077,338,0,1958,1024
560,537,232,255,166,72,3,532,88,145,0,259,2,601,0
561,2155,2733,2663,2261,1844,2364,3762,2126,2636,2352,2391,0,4144,2930
562,275,132,336,207,134,0,478,242,303,212,237,0,593,0
563,233,64,39,77,45,0,177,64,43,71,50,0,186,46
564,2409,1189,1194,884,1359,0,4932,956,820,871,1229,0,0,1168
565,2401,584,702,280,0,0,932,0,788,171,452,0,0,106
566,485,140,203,125,174,0,600,218,133,137,69,2,489,192
567,2299,2428,2027,3037,2230,2473,2951,1919,0,0,2173,6902,7293,2336
568,358,116,371,484,219,0,0,83,189,245,204,0,653,338
569,240,48,53,60,45,0,190,65,64,55,0,0,196,83
570,3387,0,944,960,1121,0,2939,1233,1170,1269,999,4,3878,1017
571,1595,622,716,1178,370,0,947,680,0,0,457,0,1787,0
572,503,240,177,117,33,2,0,226,209,164,274,3,379,164
573,5606,2493,2815,2140,2409,7711,4080,3280,0,3157,2263,4174,4090,2544
574,206,175,294,6,318,3,332,256,220,369,132,4,252,322
575,163,58,70,70,56,0,186,0,57,81,57,0,232,0
576,2193,1046,1155,1285,854,0,3628,0,0,1271,1233,6,4567,1007
577,1053,662,871,394,874,0,494,260,200,785,0,0,739,1365
578,409,159,217,152,178,0,492,240,0,180,0,4,0,36
579,3389,1839,2924,2235,4960,8301,3180,2296,1930,2437,2737,10446,7816,2031
580,100,328,173,390,165,1,0,178,215,0,265,1,381,171
